local_15min,232,547,1766,1879,3734,4147,4830,6148,6264,6888,8273,8368,8555,8622,8862,9085,9341,9818,avg
2018-04-01 23:30:00-05,0.674,2.011,0.963,0.524,0.506,1.5859999999999999,0.603,1.05,0.133,0.529,1.979,0.831,0.258,0.225,0.249,0.173,0.777,1.449,0.8066666666666666
2018-04-01 23:45:00-05,0.8740000000000001,1.307,1.289,0.5670000000000001,0.6940000000000001,2.145,0.47100000000000003,0.967,0.172,0.307,2.081,0.527,0.311,0.192,0.359,0.237,0.469,0.7559999999999999,0.7625
2018-04-02 00:00:00-05,0.583,1.28,1.47,0.638,0.695,1.979,0.5329999999999999,0.915,0.175,0.201,2.584,0.591,0.189,0.254,0.365,0.201,0.449,0.441,0.752388888888889
2018-04-02 00:15:00-05,0.6829999999999999,0.733,1.3430000000000002,0.494,0.457,1.523,0.65,0.909,0.073,0.23,2.3480000000000003,0.713,0.318,0.197,0.325,0.22,0.484,0.35,0.6694444444444445
2018-04-02 00:30:00-05,0.78,0.635,1.081,0.618,0.5379999999999999,1.6310000000000002,0.72,0.958,0.18,0.353,2.403,0.627,0.449,0.254,0.219,0.764,0.596,0.35200000000000004,0.731
2018-04-02 00:45:00-05,0.893,0.7170000000000001,0.985,0.64,0.52,1.6700000000000002,0.6709999999999999,0.984,0.136,0.258,2.009,0.376,0.463,0.197,0.18,0.18600000000000005,0.444,0.353,0.649
2018-04-02 01:00:00-05,0.32299999999999995,0.698,0.713,0.7100000000000001,0.433,1.574,0.618,0.7190000000000001,0.07400000000000001,0.227,2.061,0.46,0.489,0.264,0.177,1.158,0.442,0.35,0.6383333333333333
2018-04-02 01:15:00-05,0.256,0.7120000000000001,0.34700000000000003,0.5599999999999999,0.308,1.668,0.503,0.7759999999999999,0.103,0.22899999999999998,2.076,0.438,0.366,1.156,0.214,0.935,0.48200000000000004,0.34600000000000003,0.6375
2018-04-02 01:30:00-05,0.28,0.637,0.428,0.565,0.307,1.5659999999999998,0.5770000000000001,0.8170000000000001,0.108,0.34700000000000003,1.62,0.363,0.494,1.029,0.34,0.8740000000000001,0.373,0.342,0.6148333333333333
2018-04-02 01:45:00-05,0.695,0.6880000000000001,0.371,0.5760000000000001,0.295,1.5560000000000005,0.7020000000000001,0.721,0.145,0.253,1.835,0.362,0.42,1.045,0.293,0.899,0.426,0.447,0.6516111111111111
2018-04-02 02:00:00-05,0.481,1.5679999999999998,0.436,0.6890000000000001,0.29600000000000004,1.5419999999999998,0.6579999999999999,0.799,0.107,0.306,1.781,0.35700000000000004,0.6990000000000001,1.068,0.28800000000000003,0.8290000000000001,0.775,0.338,0.7231666666666666
2018-04-02 02:15:00-05,0.252,2.94,0.315,0.5579999999999999,0.358,1.6969999999999998,0.708,0.789,0.07400000000000001,0.282,1.454,0.35,0.596,1.055,0.28600000000000003,0.906,0.6729999999999999,0.451,0.7635555555555555
2018-04-02 02:30:00-05,0.252,0.625,0.36,0.44299999999999995,0.412,1.785,0.67,0.643,0.122,0.343,1.12,0.259,0.365,1.063,0.5,0.84,0.51,0.459,0.5983888888888889
2018-04-02 02:45:00-05,0.517,0.6579999999999999,0.369,0.612,0.39,1.5619999999999998,0.447,0.606,0.08800000000000001,0.251,0.968,0.24,0.34,1.057,0.362,0.267,0.5479999999999999,0.467,0.5416111111111112
2018-04-02 03:00:00-05,0.491,0.691,0.3720000000000001,0.5880000000000001,0.298,1.473,0.433,0.742,0.075,0.33299999999999996,1.116,0.244,0.343,1.064,0.246,0.2,0.7599999999999999,0.469,0.552111111111111
2018-04-02 03:15:00-05,0.473,0.7180000000000001,0.451,0.503,0.295,1.619,0.7440000000000001,0.6559999999999999,0.136,0.281,1.192,0.353,0.4320000000000001,1.0590000000000002,0.31,0.55,0.629,0.5529999999999999,0.6085555555555556
2018-04-02 03:30:00-05,0.431,0.5960000000000001,0.29600000000000004,0.997,0.349,1.636,0.73,0.644,0.075,0.303,1.45,0.349,0.387,1.064,0.35100000000000003,0.7879999999999999,0.462,0.487,0.6330555555555555
2018-04-02 03:45:00-05,0.636,0.7240000000000001,0.376,1.357,0.35700000000000004,1.63,0.603,0.764,0.145,0.276,1.598,0.289,0.313,1.0590000000000002,0.335,0.141,0.444,0.459,0.6392222222222222
2018-04-02 04:00:00-05,0.5489999999999999,0.657,0.332,0.736,0.396,2.126,0.627,0.404,0.11,0.34500000000000003,1.883,0.234,0.3,1.063,0.284,0.225,0.5740000000000001,0.556,0.6333888888888889
2018-04-02 04:15:00-05,0.433,0.69,0.388,0.5439999999999999,0.471,1.892,0.602,0.635,0.07400000000000001,0.262,1.05,0.234,0.3,1.056,0.282,0.292,0.499,0.472,0.5653333333333334
2018-04-02 04:30:00-05,0.547,0.649,0.68,0.43,0.468,1.5290000000000001,0.488,0.7809999999999999,0.121,0.28600000000000003,1.721,0.308,0.373,1.06,0.309,0.915,0.452,0.438,0.6419444444444445
2018-04-02 04:45:00-05,0.713,0.6819999999999999,0.33,0.536,0.318,1.3910000000000002,0.617,0.593,0.087,0.29400000000000004,1.314,0.439,0.402,1.055,0.363,0.228,0.405,0.568,0.5741666666666666
2018-04-02 05:00:00-05,0.574,0.6779999999999999,0.513,0.63,0.34700000000000003,1.3270000000000002,0.586,0.602,0.07400000000000001,0.34,1.286,0.359,0.3,1.048,0.295,0.197,0.5900000000000001,0.4370000000000001,0.5657222222222221
