local_15min,547,1766,1879,2931,3734,4147,4830,6148,6264,8273,8862,9341,9818,avg
2018-06-02 08:15:00-05,7.333000000000001,0.284,1.5650000000000002,1.19,0.5760000000000001,0.909,0.3959999999999999,0.6579999999999999,0.193,1.836,0.3,0.8330000000000001,1.129,1.3232307692307694
2018-06-02 08:30:00-05,7.33,0.265,0.976,0.905,0.51,0.748,0.245,0.574,0.218,2.049,0.302,1.1110000000000002,1.072,1.2542307692307693
2018-06-02 08:45:00-05,7.492000000000001,0.29600000000000004,1.944,0.932,0.636,0.698,0.2269999999999999,0.825,0.147,2.505,0.3,1.4779999999999998,0.67,1.3961538461538465
2018-06-02 09:00:00-05,7.319,0.317,1.168,0.962,0.408,0.773,0.4029999999999998,0.995,0.185,2.504,0.298,1.1869999999999998,1.648,1.3974615384615383
2018-06-02 09:15:00-05,7.33,0.487,1.0590000000000002,0.6920000000000001,0.438,0.789,0.4949999999999999,0.649,0.173,1.985,0.28800000000000003,1.105,1.158,1.280615384615385
2018-06-02 09:30:00-05,6.546,0.525,1.1490000000000002,0.5920000000000001,0.418,1.237,0.47200000000000003,0.858,0.157,2.051,0.255,1.1520000000000001,1.09,1.2693846153846156
2018-06-02 09:45:00-05,3.822,0.473,1.155,0.747,0.378,1.429,0.4710000000000001,0.6920000000000001,0.317,1.907,1.288,1.1690000000000005,0.537,1.1065384615384617
2018-06-02 10:00:00-05,2.049,0.348,1.0539999999999998,0.89,0.419,1.1150000000000002,0.4669999999999997,0.412,0.29,1.676,0.585,0.8810000000000002,0.439,0.8173076923076923
2018-06-02 10:15:00-05,1.207,0.383,1.6679999999999997,0.785,0.514,0.8540000000000001,0.3150000000000004,0.428,0.618,1.455,0.414,0.6880000000000002,0.468,0.7536153846153847
2018-06-02 10:30:00-05,1.037,0.309,3.966,0.838,0.512,0.845,0.20400000000000015,0.464,0.361,1.108,0.345,0.8969999999999998,0.428,0.8703076923076926
2018-06-02 10:45:00-05,0.8389999999999997,0.29600000000000004,4.7589999999999995,0.952,0.51,0.696,0.2690000000000001,0.381,0.256,1.025,0.133,0.7900000000000005,0.396,0.8693846153846155
2018-06-02 11:00:00-05,3.352,0.366,4.635,0.877,0.597,0.8049999999999999,0.4430000000000001,0.375,0.34,1.125,0.073,0.4229999999999992,0.539,1.073076923076923
2018-06-02 11:15:00-05,0.9029999999999998,0.324,3.977,0.725,0.617,0.8279999999999998,0.5710000000000002,0.457,0.271,1.008,0.073,0.3669999999999991,0.54,0.8200769230769231
2018-06-02 11:30:00-05,0.9620000000000001,0.338,1.6770000000000005,0.7490000000000001,0.617,0.8599999999999999,0.2629999999999999,0.28600000000000003,0.293,1.051,0.073,0.5739999999999998,0.5539999999999999,0.6382307692307693
2018-06-02 11:45:00-05,0.7130000000000001,0.21600000000000005,0.883,0.78,0.599,0.887,0.375,0.362,0.331,1.081,0.177,0.6420000000000003,0.386,0.5716923076923077
2018-06-02 12:00:00-05,0.6689999999999996,0.277,0.6699999999999999,0.868,0.596,1.01,0.4809999999999999,0.464,0.251,1.181,0.604,0.7960000000000003,0.34600000000000003,0.6317692307692307
2018-06-02 12:15:00-05,0.6859999999999999,0.237,0.6480000000000001,0.866,0.518,1.2570000000000001,0.4169999999999998,0.257,0.282,1.2,0.602,0.75,0.37,0.6223076923076923
2018-06-02 12:30:00-05,0.6729999999999999,0.248,0.4980000000000002,0.779,0.498,1.293,0.407,0.484,0.334,1.0490000000000002,1.74,0.468,0.336,0.6774615384615384
2018-06-02 12:45:00-05,3.4920000000000004,0.303,0.593,0.856,0.59,0.6800000000000002,0.4509999999999996,0.35,0.304,0.905,3.781,0.5290000000000017,0.401,1.018076923076923
2018-06-02 13:00:00-05,1.4370000000000005,0.321,5.8450000000000015,0.84,0.612,0.7160000000000002,0.452,0.303,0.27,1.126,3.944,0.40500000000000025,0.515,1.2912307692307694
2018-06-02 13:15:00-05,0.8390000000000004,0.35700000000000004,8.082,0.727,0.595,0.9110000000000004,0.4539999999999997,0.496,0.277,1.288,3.028,0.2999999999999998,0.483,1.372076923076923
